1907,0.636262,1949
1908,1819.54,7036
1909,1408.57,3485
1910,0.820949,49494
1911,70.908,78501
1912,185.58,1918
1913,72.4813,46641
1914,235.751,3490
1915,73.2187,1917
1916,218.33,4828
1917,76.3176,4015
1918,186.632,36705
1919,0.0161223,1915
1920,205.997,6518
1921,165.55,43987
1922,108.172,35799
1923,210.165,35798
1924,244.228,3286
1925,241.156,1924
1926,106.874,33741
1927,226.518,28512
1928,233.322,3284
1929,0.24768,1928
1930,118.521,40875
1931,197.653,1828
1932,0.890401,1828
1933,227.767,3404
1934,0.368559,1931
1935,93.3497,4021
1936,0.427101,1933
1937,0.0162805,16319
1938,0.220598,35125
1939,0.510951,1897
1940,1783.79,15574
1941,0.184838,1892
1942,0.545282,1903
1943,0.797397,1891
1944,0.325775,1893
1945,0.176492,1868
1946,1600.54,7691
1947,1427.72,45265
1948,0.251896,45024
1949,0.704683,12357
1950,0.294942,1907
1951,0.311425,1869
1952,0.649513,1878
1953,0.414651,1874
1954,0.822738,1875
1955,0.339349,1874
1956,0.0253134,6481
1957,0.580823,7795
1958,0.659892,25826
1959,1339.64,2175
1960,0.00463272,1854
1961,0.598409,1855
1962,0.433209,7966
1963,0.0442819,7766
1964,0.694592,2008
1965,0.52615,2008
1966,0.353065,2008
1967,0.637809,1970
1968,0.824871,7962
1969,469.895,1855
1970,0.6445,4916
1971,0.937816,1855
1972,388.821,4998
1973,280.154,4183
1974,0.111789,1972
1975,0.530709,1972
1976,0.769067,1969
1977,0.769602,2238
1978,575.163,1837
1979,324.84,2217
1980,0.627302,1979
1981,234.853,4928
1982,166.854,4161
1983,0.960345,1982
1984,0.154028,1973
1985,564.047,1792
1986,925.52,61289
1987,1205.69,3564
1988,820.026,3627
1989,1077.41,2162
1990,0.0637805,1986
1991,0.827389,1988
1992,0.520166,1988
1993,519.933,1841
1994,0.123519,1794
1995,519.676,25152
1996,0.251856,1854
1997,0.450639,1851
1998,658.74,1854
1999,0.379771,1855
2000,0.659883,1972
2001,0.591046,1973
2002,119.29,7767
2003,173.614,2010
2004,0.52391,1972
2005,0.0731012,1973
2006,0.885751,1973
2007,248.86,1973
2008,0.824428,7767
2009,0.156566,2002
2010,213.983,2007
2011,0.695606,2010
2012,0.560087,2010
2013,268.183,4698
2014,113.937,2220
2015,150.721,1982
2016,0.209425,1981
2017,449.113,38733
2018,0.35811,1851
2019,65.2709,38824
2020,95.9072,2022
2021,0.497448,1830
2022,101.969,5018
2023,0.980189,1836
2024,101.32,4909
2025,0.0348785,2024
2026,0.00344307,1812
2027,162.386,57352
2028,77.3168,25248
2029,107.34,2043
2030,50.2328,28649
2031,22.463,55510
2032,42.7325,2030
2033,55.3602,23625
2034,0.902319,1804
2035,0.600365,1933
2036,0.109903,1931
2037,0.17015,2027
2038,70.0568,1812
2039,94.1837,7807
2040,57.4446,16201
2041,67.1793,16200
2042,47.7915,83844
2043,121.128,7802
2044,0.418563,1854
2045,0.671569,1848
2046,0.794382,1885
2047,0.921629,1946
2048,1135.63,3568
2049,753.788,1875
2050,0.307904,2049
2051,0.0973931,1841
2052,0.879202,1876
2053,0.907664,5055
2054,0.590766,1841
2055,0.865711,1993
2056,0.6562,2017
2057,370.881,2196
2058,0.239272,7580
2059,0.928386,2017
2060,0.572158,1993
2061,0.119568,1843
2062,795.621,5049
2063,0.341275,2062
2064,0.888244,2049
2065,0.924622,1853
2066,0.927067,1851
2067,0.217639,1854
2068,0.682287,7963
2069,398.722,39428
2070,0.305233,2069
2071,522.396,4728
2072,0.262018,7638
2073,546.449,4728
2074,0.539737,2073
2075,492.085,48829
2076,0.0563196,16181
2077,330.489,2206
2078,0.528595,1853
2079,0.229908,1853
2080,0.356199,1845
2081,0.658141,1886
2082,899.038,1986
2083,0.640348,2017
2084,0.972013,2057
2085,0.330898,1979
2086,0.381815,1979
2087,0.982206,1838
2088,0.027928,12301
2089,0.669397,1981
2090,0.625685,1979
2091,0.046327,1979
2092,393.627,25035
2093,1.65477,6256
2094,2.25574,75629
2095,46.6532,5591
2096,44.3552,63289
2097,97.9441,2123
2098,33.2755,5298
2099,288.901,2110
2100,233.583,18561
2101,52.6959,2108
2102,76.9977,2116
2103,212.969,2100
2104,77.0796,2120
2105,191.27,2613
2106,225.016,18304
2107,190.802,24414
2108,65.9314,46468
2109,0.538721,2107
2110,304.684,5311
2111,270.188,4280
2112,80.9472,2614
2113,148.988,6158
2114,45.2408,63231
2115,55.9327,25751
2116,86.9908,63287
2117,0.0778071,2108
2118,55.5223,63327
2119,140.992,24413
2120,85.8126,9338
2121,0.532733,2106
2122,78.4359,7903
2123,106.111,5297
2124,39.9212,6281
2125,62.5199,2122
2126,37.2003,6255
2127,0.266824,38184
2128,16.2547,34476
2129,16.9365,60413
2130,0.239944,2128
2131,7.23065,34478
2132,34.9605,53125
2133,4.28213,58877
2134,15.2257,16370
2135,66.8779,79167
2136,0.401958,33489
2137,0.20299,1812
2138,0.406033,1827
2139,85.1128,3401
2140,198.669,4731
2141,84.7463,44551
2142,191.124,38019
2143,0.181295,1828
2144,0.958446,2139
2145,149.293,4122
2146,0.36488,2027
2147,0.126817,1930
2148,0.628158,1931
2149,258.118,33881
2150,157.025,4012
2151,52.43,7532
2152,126.091,52502
2153,0.603559,1831
2154,0.539888,7676
2155,0.720388,1913
2156,0.96694,1914
2157,1488.96,4786
2158,0.0195978,1868
2159,0.578189,1896
2160,0.968815,1946
2161,0.549541,1987
2162,1105.45,4704
2163,492.328,1985
2164,359.676,16605
2165,728.908,15794
2166,0.356784,2162
2167,0.988732,1886
2168,891.293,1886
2169,0.238753,1854
2170,0.407187,1854
2171,0.198927,4916
2172,757.847,1853
2173,0.400202,1845
2174,1459.57,4043
2175,1376.97,1884
2176,0.181406,1890
2177,0.72334,1845
2178,0.717377,1886
2179,0.436572,1854
2180,0.153729,1849
2181,0.227167,1998
2182,0.326337,20808
2183,0.964635,7868
2184,0.950133,2017
2185,506.02,1993
2186,0.690372,2017
2187,0.577328,1841
2188,0.366442,2186
2189,429.54,2017
2190,0.960943,1993
2191,0.644762,2185
2192,0.350325,2185
2193,0.612492,1993
2194,0.814496,2183
2195,0.0788198,1838
2196,396.628,1838
2197,0.644827,7983
2198,197.249,1981
2199,0.146664,4680
2200,0.850782,1851
2201,0.66441,2073
2202,0.0748409,1858
2203,0.338923,1858
2204,0.852095,2073
2205,0.351452,2075
2206,353.216,4689
2207,0.373835,7638
2208,0.235175,2075
2209,0.513325,2075
2210,0.552194,1848
2211,0.835304,1885
2212,0.27871,2172
2213,0.430503,1885
2214,0.971435,1886
2215,0.504621,6394
2216,0.744918,2196
2217,346.054,2057
2218,0.111545,2196
2219,0.806418,2198
2220,123.79,12281
2221,0.444137,1981
2222,0.955774,7983
2223,0.931182,2217
2224,0.434997,2017
2225,0.0941263,6400
2226,0.900544,1876
2227,0.311871,1838
2228,0.206833,1993
2229,0.293521,2189
2230,0.677653,1841
2231,0.757629,2189
2232,0.388922,1793
2233,0.208923,1847
2234,0.429011,1847
2235,0.363106,7882
2236,0.931229,1845
2237,0.326137,2172
2238,585.242,1851
2239,0.640661,1998
2240,0.309914,1998
2241,778.267,3466
2242,231.678,23678
2243,11.7233,20947
2244,1.00254,3685
2245,0.407266,9079
2246,12.2735,53618
2247,14.482,53655
2248,25.0399,95355
2249,42.4763,61169
2250,10.7347,93957
2251,17.5846,14732
2252,62.0532,23798
2253,12.0893,25842
2254,25.7066,1821
2255,15.8377,23633
2256,26.0522,88394
2257,43.4181,16693
2258,28.1409,24799
2259,54.4716,42984
2260,25.332,87794
2261,51.818,42981
2262,0.805246,2259
2263,29.5786,44554
2264,0.741445,2261
2265,17.8918,4622
2266,28.8355,90120
2267,22.526,4618
2268,24.5181,25537
2269,15.7143,74637
2270,19.433,4616
2271,13.5275,39248
2272,16.4559,56445
2273,7.85787,56444
2274,0.840936,2268
2275,27.4179,14707
2276,9.41711,55384
2277,1.00247,38912
2278,37.0202,18235
2279,40.1743,71089
2280,0.78701,2279
2281,34.0504,71072
2282,33.943,94502
2283,33.5331,9545
2284,9.13342,9334
2285,28.067,18226
2286,0.407581,20841
2287,37.9617,70952
2288,26.278,22572
2289,2.69926,9588
2290,4.63183,9883
2291,2.89117,11029
2292,3.0702,2290
2293,6.55829,71534
2294,0.674544,2293
2295,8.97013,69433
2296,2.68682,10222
2297,11.0536,69433
2298,15.9963,69538
2299,10.8872,18136
2300,6.36689,10481
2301,2.42399,10207
2302,34.1935,15320
2303,14.2181,14175
2304,15.5375,78612
2305,10.5644,69427
2306,13.5729,21951
2307,28.5431,44034
2308,57.6672,46908
2309,44.3812,82912
2310,51.976,27451
2311,2.2495,65692
2312,3.81038,57693
2313,6.33017,2315
2314,2.21438,33994
2315,7.97024,39973
2316,5.25198,74320
2317,6.97444,29046
2318,5.47899,94770
2319,3.02662,80461
2320,21.4229,82979
2321,19.7407,75817
2322,6.17569,34049
2323,11.3416,2362
2324,2.84295,48501
2325,2.66498,67221
2326,14.5172,16749
2327,2.6065,6771
2328,0.775074,2326
2329,12.9556,2326
2330,7.90518,85919
2331,12.1621,2329
2332,6.97315,8172
2333,13.8501,48415
2334,9.66612,74337
2335,13.6929,42687
2336,8.99561,42688
2337,1.18542,40139
2338,2.06022,67199
2339,11.6369,91785
2340,19.9462,6742
2341,20.8821,67208
2342,23.2538,85901
2343,6.9517,34073
2344,20.0189,42675
2345,19.8129,42680
2346,26.1808,42698
2347,19.1007,42680
2348,3.18234,34063
2349,18.6041,42739
2350,14.8567,2349
2351,6.1726,6734
2352,30.8298,6750
2353,3.3333,34063
2354,13.6076,8157
2355,17.86,2363
2356,10.2293,2323
2357,11.8138,2355
2358,8.71204,42715
2359,179.372,2433
2360,0.919859,2358
2361,28.7353,42677
2362,14.3239,83040
2363,21.0489,75822
2364,4.5231,16775
2365,5.84649,91799
2366,26.8922,82987
2367,11.5689,67198
2368,35.6566,83034
2369,15.6542,48456
2370,1.17227,2324
2371,3.90108,85923
2372,21.8739,36855
2373,2.73267,75840
2374,1.72139,2373
2375,1.27676,2374
2376,1.40725,2381
2377,1.20065,2379
2378,1.78376,2379
2379,2.91245,52842
2380,0.794171,2379
2381,2.18192,2383
2382,1.18663,6774
2383,2.62792,61703
2384,1.01362,80822
2385,28.0932,38428
2386,11.6198,67332
2387,24.4274,93215
2388,3.18244,48550
2389,1.63611,85895
2390,4.28923,48551
2391,19.8619,2387
2392,15.606,68752
2393,27.4609,29227
2394,14.5728,38426
2395,20.8072,55775
2396,37.9563,32318
2397,62.2594,7142
2398,358.401,8201
2399,93.8843,36931
2400,457.268,77073
2401,373.672,3316
2402,225.377,62813
2403,217.132,63143
2404,207.078,2438
2405,55.7031,2409
2406,86.5017,51439
2407,157.837,42796
2408,39.6523,48558
2409,59.0431,2412
2410,43.157,83108
2411,0.922638,2410
2412,59.6346,65737
2413,0.580706,2406
2414,121.209,93047
2415,99.0267,8262
2416,4.93591,65754
2417,9.45851,48503
2418,139.908,88922
2419,115.003,72971
2420,0.587004,42804
2421,0.740812,2418
2422,0.410678,2418
2423,0.480014,2418
2424,12.7285,97458
2425,72.1083,43298
2426,0.729654,2425
2427,0.459156,34186
2428,141.878,8271
2429,0.673538,2428
2430,96.0575,32672
2431,167.156,2453
2432,132.621,7158
2433,182.572,2451
2434,221.181,35524
2435,279.115,71068
2436,279.864,62809
2437,172.281,7433
2438,236.958,2448
2439,0.809359,52912
2440,0.0360638,2403
2441,288.4,2467
2442,258.003,96072
2443,281.18,83423
2444,0.461654,2403
2445,185.128,42795
2446,0.0202678,8289
2447,0.0451219,2437
2448,247.901,60114
2449,0.779392,34184
2450,216.978,8193
2451,191.741,7177
2452,120.415,2455
2453,176.739,60169
2454,0.377835,2431
2455,124.503,22975
2456,155.044,8273
2457,37.309,48517
2458,70.9772,72971
2459,162.214,2359
2460,367.016,18370
2461,276.599,18365
2462,323.251,32185
2463,284.739,60131
2464,336.245,8205
2465,0.425578,2461
2466,381.459,5344
2467,299.842,75850
2468,0.905683,2460
2469,306.636,22867
2470,200.14,80580
2471,399.548,60454
2472,268.795,2461
2473,386.101,2478
2474,356.044,62816
2475,267.166,41383
2476,0.526056,2403
2477,0.45798,2441
2478,393.09,2471
2479,267.2,41383
2480,303.82,97504
2481,0.227905,2402
2482,0.592632,2478
2483,0.0865403,2478
2484,0.926481,2461
2485,246.701,5363
2486,0.412105,2433
2487,228.831,5358
2488,250.511,2500
2489,0.964099,2399
2490,0.630336,2488
2491,0.133683,2488
2492,166.391,8192
2493,270.945,5355
2494,250.998,36942
2495,0.15029,2492
2496,0.290167,2450
2497,0.0951123,2451
2498,165.646,15518
2499,0.545979,2451
2500,265.888,2466
2501,336.698,2474
2502,29.7789,38176
2503,17.4672,38433
2504,64.3509,83175
2505,17.3007,50299
2506,16.5415,87331
2507,28.7289,51683
2508,16.4955,71584
2509,0.00998381,2507
2510,0.591013,2508
2511,16.8162,50303
2512,23.7501,51684
2513,15.1912,38438
2514,49.3541,8219
2515,47.5022,35535
2516,14.5498,68900
2517,4.60681,73024
2518,26.4326,34154
2519,13.8761,94610
2520,12.3694,18424
2521,5.87067,11151
2522,15.2558,51462
2523,8.99718,60073
2524,39.1555,51460
2525,36.5361,2396
2526,136.564,41603
2527,45.2141,84356
2528,113.198,2531
2529,85.5692,62984
2530,0.290331,2528
2531,113.95,30042
2532,157.926,70216
2533,155.202,2578
2534,172.458,2567
2535,6.59643,2760
2536,175.632,76077
2537,176.359,60250
2538,0.832236,2537
2539,131.474,2560
2540,0.440843,2531
2541,32.1183,54253
2542,123.595,2658
2543,0.548166,2542
2544,84.1121,63165
2545,40.3504,19849
2546,80.8968,2544
2547,0.575978,2546
2548,117.791,38243
2549,16.3981,96428
2550,100.991,29184
2551,0.0597074,2552
2552,0.131232,24439
2553,125.009,2654
2554,12.9631,29200
2555,160.951,2797
2556,11.6865,64769
2557,6.58482,96375
2558,0.674796,2533
2559,137.469,50116
2560,133.677,41532
2561,0.737568,2532
2562,0.253552,2541
2563,0.979564,2533
2564,0.420341,2536
2565,168.663,2798
2566,127.304,82383
2567,175.278,2798
2568,155.518,2575
2569,0.692677,2536
2570,166.438,74730
2571,0.218513,2536
2572,0.490418,2565
2573,0.987604,2537
2574,0.901432,2570
2575,162.871,5464
2576,167.878,2581
2577,0.497721,2541
2578,156.044,70216
2579,133.135,37340
2580,0.528342,54168
2581,179.903,28756
2582,127.298,2752
2583,31.3409,72852
2584,30.3907,55624
2585,236.602,18493
2586,10.2425,9983
2587,17.6787,11042
2588,3.0804,17091
2589,2.1508,67037
2590,5.92272,2591
2591,6.34466,19669
2592,6.77515,14468
2593,6.23143,2592
2594,27.9551,67044
2595,336.091,25586
2596,416.077,4274
2597,58.7952,55767
2598,477.477,3323
2599,450.022,4273
2600,261.3,53082
2601,72.2608,63742
2602,154.82,2610
2603,131.701,45914
2604,52.4161,60408
2605,0.855945,2602
2606,0.443239,2602
2607,126.055,5602
2608,0.858842,2604
2609,0.0191235,2607
2610,172.396,2613
2611,72.7164,6257
2612,0.413116,2603
2613,191.897,2103
2614,84.749,2120
2615,0.56376,2099
2616,187.793,6160
2617,106.176,6261
2618,95.093,17098
2619,55.9064,73310
2620,256.65,6301
2621,130.952,82383
2622,123.395,31487
2623,0.11825,66060
2624,0.690714,2625
2625,128.06,2654
2626,19.367,29176
2627,94.4405,81844
2628,77.5246,43092
2629,73.7251,43091
2630,14.513,40219
2631,10.7625,32949
2632,2.71874,24382
2633,11.5984,31595
2634,17.9422,2636
2635,16.0865,24381
2636,20.2495,80558
2637,0.304896,2636
2638,0.941499,2633
2639,27.6183,31592
2640,17.5945,43093
2641,44.1855,88219
2642,33.0312,37372
2643,7.22936,92980
2644,19.6823,30068
2645,11.4899,80538
2646,4.54383,66064
2647,14.6809,80541
2648,40.9935,66058
2649,42.3425,2784
2650,65.2385,55906
2651,30.4786,32052
2652,25.9678,86046
2653,9.91959,73334
2654,132.161,2658
2655,115.846,2656
2656,119.433,8602
2657,34.4453,2691
2658,138.608,65876
2659,0.244979,2656
2660,98.5419,84984
2661,47.8754,54978
2662,91.5087,2666
2663,99.5639,18420
2664,42.7839,89594
2665,0.642251,2660
2666,95.6746,2663
2667,23.0693,54169
2668,0.890975,15306
2669,0.361234,2658
2670,0.750427,2656
2671,0.426055,2656
2672,19.1206,2667
2673,0.798232,2542
2674,1.08735,27215
2675,411.966,23378
2676,1173.82,3305
2677,1.97363,45202
2678,176.756,18309
2679,56.5196,7921
2680,344.679,17230
2681,398.839,3311
2682,349.497,8487
2683,35.3968,8507
2684,394.611,5497
2685,0.144822,2539
2686,106.468,13859
2687,0.0669604,2527
2688,0.358759,2539
2689,0.239805,2578
2690,107.181,18464
2691,37.8818,8610
2692,0.312901,2660
2693,0.225994,2658
2694,155.938,18506
2695,0.112468,2548
2696,81.855,2742
2697,86.9278,29118
2698,49.5555,70128
2699,75.2022,63162
2700,37.1596,26980
2701,81.3837,15284
2702,101.974,2548
2703,85.5025,35399
2704,32.5909,89627
2705,0.508394,2703
2706,97.2726,24435
2707,0.654683,2706
2708,0.515408,2697
2709,89.62,39728
2710,6.23235,2741
2711,83.5911,11997
2712,12.3448,43089
2713,48.1286,6156
2714,27.3019,11977
2715,42.7464,11981
2716,65.1152,32953
2717,43.1397,32997
2718,12.3335,2723
2719,31.213,2720
2720,35.7985,43142
2721,24.3846,74753
2722,0.767689,2719
2723,15.6179,6202
2724,37.4914,43142
2725,79.0813,44591
2726,81.9808,78631
2727,0.24307,2724
2728,28.98,88162
2729,37.0243,2715
2730,9.19802,11965
2731,0.964935,2729
2732,64.6988,9894
2733,97.2393,77755
2734,84.2839,17252
2735,0.744493,2704
2736,94.2603,17250
2737,0.630315,2702
2738,0.233871,2697
2739,37.9779,44029
2740,45.1171,44428
2741,9.49689,32966
2742,84.9111,33015
2743,72.2585,33036
2744,39.6973,16018
2745,32.682,55624
2746,116.937,2654
2747,87.3937,2627
2748,135.272,2751
2749,0.252117,2555
2750,153.335,18509
2751,144.802,2750
2752,145.628,45788
2753,0.398175,2752
2754,0.200889,2752
2755,181.652,2757
2756,155.057,76089
2757,183.547,9606
2758,143.33,64772
2759,0.60018,2570
2760,7.62771,96375
2761,0.894388,2576
2762,0.897231,2570
2763,106.632,61874
2764,0.642702,2553
2765,9.87512,80537
2766,20.8068,32943
2767,5.56705,96397
2768,7.77112,29085
2769,15.4579,45738
2770,19.2919,53710
2771,32.7144,37372
2772,0.39201,2771
2773,6.13416,31595
2774,25.7586,2771
2775,1.69538,78980
2776,5.44542,11466
2777,0.0569376,2774
2778,0.92072,2773
2779,6.67183,11466
2780,1.21303,53077
2781,11.4954,43108
2782,11.0034,82857
2783,38.871,53709
2784,45.6964,71909
2785,45.0737,29209
2786,13.6909,82861
2787,45.9816,58722
2788,0.141602,2582
2789,71.0942,2792
2790,107.932,17079
2791,0.687445,2790
2792,72.8433,40249
2793,0.859348,2789
2794,10.9091,2556
2795,10.9792,60276
2796,0.757334,2757
2797,180.573,29163
2798,183.563,74728
2799,0.369206,2568
2800,0.359256,2567
2801,0.921386,2536
2802,0.517245,2537
2803,0.520442,2565
2804,0.490625,2757
2805,0.472091,2694
2806,0.936277,2555
2807,0.321722,2750
2808,0.955959,2792
2809,46.1015,2811
2810,49.9065,18307
2811,62.114,2819
2812,0.0161696,2556
2813,0.556056,2582
2814,99.7945,2790
2815,21.2937,70217
2816,0.141702,2579
2817,0.344718,2751
2818,19.9794,44577
2819,82.6307,60707
2820,84.2566,88226
2821,66.8313,2823
2822,30.921,17116
2823,79.3631,2825
2824,96.3511,17149
2825,84.6624,88226
2826,0.790839,2824
2827,35.2997,17125
2828,24.2386,73312
2829,0.769537,2810
2830,15.1325,20070
2831,14.2183,2836
2832,10.4661,2831
2833,7.49138,2832
2834,7.78078,40273
2835,10.449,2837
2836,15.1723,20074
2837,10.4808,2836
2838,0.151524,2798
2839,24.1521,40269
2840,3.40101,47684
2841,15.197,19689
2842,6.55316,9983
2843,1.21439,71919
2844,4.39943,2594
2845,7.37816,2586
2846,0.172593,2841
2847,0.439924,2831
2848,4.59435,2834
2849,0.355953,2750
2850,0.684451,58780
2851,87.8967,33026
2852,88.5615,17252
2853,75.5979,2701
2854,47.7005,66538
2855,74.9273,56972
2856,0.0289614,30091
2857,71.5356,40235
2858,80.0061,96495
2859,50.2064,63163
2860,70.7395,66021
2861,0.938817,2859
2862,28.0644,76017
2863,55.387,76014
2864,51.7725,60699
2865,0.995223,2863
2866,78.4397,63155
2867,40.7413,35387
2868,50.3744,2879
2869,56.3292,62787
2870,45.1648,77187
2871,0.317667,6070
2872,54.3246,77927
2873,19.3704,64180
2874,0.923354,2872
2875,42.9061,8803
2876,15.4548,82241
2877,57.2657,59260
2878,44.7259,75714
2879,53.1856,61887
2880,58.5216,41292
2881,36.3029,95876
2882,53.0048,24543
2883,31.6943,2700
2884,52.2322,34526
2885,47.1777,33109
2886,29.2996,39076
2887,52.843,4421
2888,0.454253,2887
2889,35.4079,45469
2890,54.1251,46925
2891,58.2449,45480
2892,46.3568,45505
2893,30.8803,68519
2894,12.9947,2895
2895,17.0585,49179
2896,13.1304,80908
2897,37.9488,89518
2898,42.4396,68556
2899,37.8177,28784
2900,49.9519,30094
2901,12.736,57763
2902,4.60162,11309
2903,17.8206,18431
2904,9.03468,2906
2905,10.8446,18421
2906,9.6279,18428
2907,8.28264,65982
2908,5.23736,65660
2909,8.82463,60690
2910,5.04248,67736
2911,9.9826,22904
2912,13.3757,27427
2913,8.90491,67733
2914,7.60161,11132
2915,13.9113,65670
2916,12.1643,50409
2917,9.66674,47531
2918,10.5757,17363
2919,4.17482,24647
2920,11.0469,70590
2921,9.47827,27459
2922,12.8346,69210
2923,4.10812,67737
2924,5.18643,65671
2925,15.9846,85060
2926,16.5824,19771
2927,12.0499,67750
2928,54.9516,36141
2929,44.0521,5933
2930,18.7395,28838
2931,21.9962,33170
2932,7.34128,28891
2933,18.9626,63434
2934,20.3212,28852
2935,2.84495,18867
2936,11.3106,29898
2937,36.5098,28896
2938,38.3575,27479
2939,48.948,27478
2940,0.116064,5893
2941,21.1466,82326
2942,53.6727,14075
2943,54.2738,33273
2944,0.725528,13852
2945,52.1111,61577
2946,42.8946,65777
2947,23.7185,69241
2948,38.0571,23060
2949,52.0937,61898
2950,42.1018,39022
2951,41.5352,69244
2952,52.7886,2963
2953,26.1915,39066
2954,62.3314,72052
2955,0.803347,2309
2956,34.7415,39074
2957,51.4015,2962
2958,54.7642,2960
2959,47.8368,43378
2960,56.3339,33972
2961,20.0984,55606
2962,56.1853,4337
2963,60.2664,2954
2964,43.3198,37701
2965,31.1487,46292
2966,37.0436,2964
2967,53.8174,5894
2968,41.7596,2970
2969,43.6507,5933
2970,42.0794,2969
2971,0.262775,2970
2972,44.7627,15426
2973,9.82291,53433
2974,52.244,40297
2975,1.04039,76518
2976,42.8659,30388
2977,0.2367,2976
2978,0.379984,2976
2979,42.5902,30518
2980,0.0568402,2976
2981,37.5964,30383
2982,0.765433,2981
2983,49.052,73542
2984,63.5972,85133
2985,49.7484,29803
2986,41.0205,17463
2987,39.4222,44850
2988,49.2555,56363
2989,11.3441,30380
2990,10.4254,60592
2991,12.5859,56239
2992,13.906,46173
2993,18.7024,11533
2994,11.8159,76393
2995,1.87597,11293
2996,1.70156,85079
2997,1.6578,96622
2998,1.35435,73555
2999,1.30086,53376
3000,1.16935,3001
3001,3.85594,3002
3002,7.7747,3232
3003,1.07371,3002
3004,3.48213,3001
3005,0.907526,3004
3006,1.72034,53373
3007,1.18293,96616
3008,1.37306,30362
3009,1.77611,30362
3010,1.11964,96622
3011,2.17796,83649
3012,1.29903,17430
3013,1.71337,86523
3014,5.71653,28243
3015,13.8863,85113
3016,3.09695,83683
3017,11.5359,59137
3018,8.1117,90908
3019,9.72587,7385
3020,16.6958,7390
3021,0.25313,3018
3022,13.5229,3015
3023,2.82671,44757
3024,7.74181,95106
3025,10.4013,7385
3026,1.89501,3028
3027,1.26583,3028
3028,2.43075,34808
3029,0.327032,3028
3030,1.66556,34808
3031,39.9982,49157
3032,42.9025,30384
3033,53.2286,49109
3034,4.9301,44762
3035,6.95871,30356
3036,7.57641,90877
3037,5.77038,7392
3038,8.95531,90879
3039,4.21301,27543
3040,7.30599,92411
3041,0.789826,3039
3042,8.71731,95112
3043,0.0491453,3042
3044,6.43183,27543
3045,10.8684,83685
3046,5.82893,53388
3047,3.92788,76443
3048,1.83321,76436
3049,1.88779,36179
3050,1.85257,41955
3051,12.1878,52004
3052,4.53012,98063
3053,1.41532,98183
3054,5.63239,82174
3055,2.44624,98061
3056,2.35284,40586
3057,1.46961,36179
3058,10.8222,3051
3059,9.56208,3106
3060,70.9069,61983
3061,0.166938,3098
3062,41.7651,3102
3063,29.2627,36101
3064,37.3866,3062
3065,11.178,51395
3066,14.8671,36091
3067,11.844,36188
3068,29.1454,66494
3069,39.4305,67790
3070,46.8469,67797
3071,42.1519,33189
3072,12.4837,41934
3073,7.46375,93730
3074,1.45172,41930
3075,7.90455,86609
3076,7.84235,61997
3077,9.16812,50436
3078,2.51925,50460
3079,8.68017,36108
3080,0.922886,5852
